created_at,full_text,id_str,lang,sentiment_result,sentiment,score
2025-05-30 15:14:06+00:00,2020 (covid crash) Baru kerja dapet gaji pertama langsung nyemplung ke saham Indo. Kena beginner s luck pas market crash COVID. Masuk BBRI 2000an BRIS 200an ANTM dll semua saham naik lebih dari 2x Akhir tahun resign coba full time trading. Pelajaran: Market bisa ramah https://t.co/wx5KYBiiwg,1928469978334019682,in,"{'label': 'positive', 'score': 0.8461621403694153}",positive,0.8461621403694153
2025-05-30 12:56:18+00:00,Sobat BRI Mari sempurnakan ibadah kurbanmu dengan donasi kurban di BRImo Mudah dan pastinya disalurkan ke yang membutuhkan. Info lebih lanjut di https://t.co/YVnWeCEnT6. Ayo tunaikan kurbanmu pakai BRImo sekarang #BRImo #BRImoMudahSerbaBisa https://t.co/IfbJhFJmHX,1928435300440932433,in,"{'label': 'positive', 'score': 0.6468108892440796}",positive,0.6468108892440796
2025-05-30 11:20:14+00:00,@saptaipb Yang urut bagi dividen dari Januari - Desember: Januari: ADRO Februari: BJTM Maret: BBRI April: NISP Mei: UNTR ASII Juni: TLKM Juli: INDF Agustus: SMSM September: ITMG Oktober: AALI November: TOTO Desember: ADRO Bener gak Bang? @saptaipb,1928411121469280711,in,"{'label': 'neutral', 'score': 0.9984285235404968}",neutral,0.9984285235404968
2025-05-30 10:40:51+00:00,Saham BBRI paling banyak menyerap inflow dana asing selama sebulan terakhir. Total inflow ke BBRI 3.8 triliun. JP Morgan sudah upgrade emerging market menjadi OVERWEIGHT. Tinggal tunggu dana asing rotasi besar2an masuk membanjiri emerging market (EM). Next https://t.co/8UOXfSbklx,1928401210127630500,in,"{'label': 'neutral', 'score': 0.9763429760932922}",neutral,0.9763429760932922
2025-05-30 08:22:52+00:00,Yang kemarin heboh tau2 naik queen $BBRI broksumnya memang ok. Kalau dilihat ya ritel keluar semua. Asing 6 tingkat borong. Harga bervariasi. Rata2 di 4100 an. https://t.co/TRxqoaz7Ao,1928366487216992729,in,"{'label': 'positive', 'score': 0.9705204367637634}",positive,0.9705204367637634
2025-05-30 07:34:53+00:00,$BBNI Menarik. Consolidating around resistance area with diminishing volume. Secara Elliott Wave Theory juga sekarang sedang proses wave 4 (harusnya selesai bentar lagi). Foreign juga sudah mulai masuk ke sini. Target sekitar daily MA-200. $BMRI mirip sama ini. $BBRI udh duluan https://t.co/IA3oiflTGV,1928354410255806824,in,"{'label': 'neutral', 'score': 0.4783865213394165}",neutral,0.4783865213394165
2025-05-30 06:48:58+00:00,Laba Bank Besar Lesu BBCA Jadi Andalan Industri bank BUKU 4 goyah hanya BBCA mencetak kinerja impresif. BBCA: +17 41% yoy BMRI tumbuh tipis BBRI &amp; BBNI alami tekanan Baca lengkap https://t.co/hCxYym07zD #BBCA #BankIndonesia #Saham https://t.co/nAdonHE6qV,1928342857783595292,in,"{'label': 'neutral', 'score': 0.7303416728973389}",neutral,0.7303416728973389
2025-05-30 03:45:26+00:00,@rasarabo Tak CL kecil lek tak go deviden Hunter saiki BBRI ku mung minus 0 36% Lek Cah kendel kok. ,1928296667154977262,in,"{'label': 'neutral', 'score': 0.6423105001449585}",neutral,0.6423105001449585
2025-05-30 03:40:01+00:00,keknya mau avg down bbri sama bmri ku besok senin cuz abis gajian. udh nyangkut terlalu tinggi ,1928295304044106140,in,"{'label': 'negative', 'score': 0.998181939125061}",negative,0.998181939125061
2025-05-29 18:42:19+00:00,Need money for tlkm bbca bbri ptba asii untr itmg.,1928159987227894166,in,"{'label': 'neutral', 'score': 0.9983686804771423}",neutral,0.9983686804771423
2025-05-29 16:18:14+00:00,Milk: Teknik Sipil UI dengan salam Pagi Teknik! itu. Love: Manajemen UI jurusan anak orang kaya yang doorprize osjurnya aja saham BBRI. #MilkLove #มิ้ลค์เลิฟ https://t.co/sqY19icnth,1928123727356563830,in,"{'label': 'positive', 'score': 0.993240475654602}",positive,0.993240475654602
2025-05-29 15:05:57+00:00,@WOLF_of_IHSG $ASII juga loncat serupa kah sama BBRI ini kejadiannya ?,1928105539046719656,in,"{'label': 'neutral', 'score': 0.8162357807159424}",neutral,0.8162357807159424
2025-05-29 15:05:55+00:00,@txtcameo saya asumsi kamu gak mau pusingin investasi kamu paling sederhana masuk ke saham bluechip yang bagi dividen (seperti BBRI) atau beli emas murni yang kebetulan lagi turun hargannya.,1928105530377261079,in,"{'label': 'neutral', 'score': 0.8818187117576599}",neutral,0.8818187117576599
2025-05-29 13:47:48+00:00,@elfrozd semoga keputusan mereka yg atas nama rebalance adalah benar adanya yah... soalnya berani banget membuang sekian banyak $BBCA dan di hari yg sama belanja banyak $BBRI . Apapun itu pertimbangannya let's say jika kompas mereka adlh MSCI rebalance sekiranya sesuai ekspetasi,1928085872383308258,in,"{'label': 'positive', 'score': 0.7290353775024414}",positive,0.7290353775024414
2025-05-29 13:25:29+00:00,@yoy_real iya...kemarin dia buang banyak banget $BBCA sebaliknya belanja $BBRI . Entah bagaiman metrik valuasi yg jd dasar pertimbangannya yg jelas dia lebih optimis di $BBRI ketimbang $BBCA,1928080253714583992,in,"{'label': 'negative', 'score': 0.5068918466567993}",negative,0.5068918466567993
2025-05-29 13:01:27+00:00,Kalau king EMYU punya MAGUIRE maka $BBRI punya MACQUARIE inilah biang kerok kemaren BBRI pas jam 4 sore mau closing market malah Loncat Kodok PT MACQUARIE SEKURITAS INDONESIA belanja banyak saham BBRI yg anehnya di harga 4.450 ... padahal sebelumnya msh di 4.360 https://t.co/Kbg7AkXKzd,1928074206584991923,in,"{'label': 'negative', 'score': 0.982589602470398}",negative,0.982589602470398
2025-05-29 10:50:54+00:00,BRI (BBRI) Ungkap Info Penting https://t.co/VS2D8mhNPV via @InvestorID,1928041354971730332,in,"{'label': 'neutral', 'score': 0.9983370304107666}",neutral,0.9983370304107666
2025-05-29 10:00:10+00:00,Apakah $IHSG lanjut melaju atau akan terjegal oleh sentimen tidak terduga? baca peluang dan risikonya di sini: https://t.co/qFT4alb4X1 $BBRI $BMRI $BBCA,1928028587426238587,in,"{'label': 'neutral', 'score': 0.9972537159919739}",neutral,0.9972537159919739
2025-05-29 07:49:48+00:00,Sobat BRI Beli paket RoaMAX Haji Telkomsel di BRImo makin hemat dengan diskon Rp25 ribu hingga 31 Mei 2025 Info lebih lanjut di https://t.co/Z7Prpigcol. #BRImo #BRImoMudahSerbaBisa https://t.co/OGlCF4NyIs,1927995775826493850,in,"{'label': 'positive', 'score': 0.8935635089874268}",positive,0.8935635089874268
2025-05-29 06:07:50+00:00,Dan sekarang plan abc yg dlu dibuat seketika sknrg dijalni aja kalo sesutu baik maka akan disegerakan. Lebih baik begini aja. Jika ada yg lebih serius maka ambilah bbri allah segerakan sesuatu untukmu,1927970115963830550,in,"{'label': 'negative', 'score': 0.918384850025177}",negative,0.918384850025177
2025-05-29 06:06:56+00:00,IHSG Melemah Investor Asing Tetap Borong Saham BBRI Rp600 M https://t.co/r9tFqowthM,1927969889140232388,in,"{'label': 'neutral', 'score': 0.9970877766609192}",neutral,0.9970877766609192
2025-05-29 05:25:10+00:00,@Ansel7019353314 Hai Sobat BRI ada ya. Saat ini BRI memiliki program suku bunga KPR eksklusif developer rekanan BRI dengan uang muka mulai 0% atau sesuai ketentuan LTV BI dan BRI. Informasi lengkap dapat mengakses link https://t.co/XSlNvhb8L1. Sobat BRI jangan pernah memberitahukan data,1927959379392741709,in,"{'label': 'neutral', 'score': 0.9976369142532349}",neutral,0.9976369142532349
2025-05-29 04:53:16+00:00,@TrisFushimi BBRI,1927951352090734690,in,"{'label': 'neutral', 'score': 0.982768714427948}",neutral,0.982768714427948
2025-05-29 02:30:08+00:00,Jonatan Oswari: 32 44 kali lipat: saat IHSG AMBROL akibat profit taking for a long weekend: 28/05/2025: ADRO AMRT ARTO ASRI BBCA BBRI BLTA BNII BREN BUMI BYAN DSSA ELSA EXCL GOTO GPSO HERO IMAS INDY JSMR KAEF KEJU LAJU MAPI MIDI PGEO TAYS TLKM UNVR: Evaluasi Bluesky,1927915330258751527,in,"{'label': 'neutral', 'score': 0.9985834360122681}",neutral,0.9985834360122681
2025-05-28 18:20:14+00:00,JAKARTA Analisis teknikal dari PT Ina Sekuritas Indonesia memberikan gambaran arah pergerakan saham PT Bank Rakyat Indonesia (Persero) Tbk (BBRI) Rabu (28/5). Berdasarkan data Bloomberg Senin (26/5) Vanguard telah mengakumulasi saham BBRI sebanyak 30 9 juta lembar. https://t.co/QpCRNuKpdY,1927792045696966758,in,"{'label': 'neutral', 'score': 0.9979891777038574}",neutral,0.9979891777038574
2025-05-28 16:45:18+00:00,adro antm asii bbri tinggal tidur aja liat bln 8 jadi apa gk brangkat,1927768152164765812,in,"{'label': 'neutral', 'score': 0.9983586668968201}",neutral,0.9983586668968201
2025-05-28 14:23:34+00:00,Laba BBRI di Tangan Hery Gunardi https://t.co/PWc7mgKeZY via @InvestorID,1927732485674213458,in,"{'label': 'neutral', 'score': 0.9986714124679565}",neutral,0.9986714124679565
2025-05-28 11:19:05+00:00,@Saham_fess Lompat kodok di akhir kaya BBRI,1927686059594276961,in,"{'label': 'neutral', 'score': 0.9636754393577576}",neutral,0.9636754393577576
2025-05-28 10:54:19+00:00,Saham BBRI konfirmasi tembus MA200 https://t.co/Goc52c4CJz,1927679826892345490,in,"{'label': 'neutral', 'score': 0.9983136653900146}",neutral,0.9983136653900146
2025-05-28 10:40:24+00:00,Dahlah cukup main di bbri next kita avg down bbca aja https://t.co/mtUtX1u2fY,1927676323730018527,in,"{'label': 'neutral', 'score': 0.9956212639808655}",neutral,0.9956212639808655
2025-05-28 10:31:57+00:00,@Saham_fess BBRI juga sama woey liburan tenang ini thank u ndar senin ARA kan lagii bisa yuu,1927674194982268947,in,"{'label': 'positive', 'score': 0.9300014972686768}",positive,0.9300014972686768
2025-05-28 10:04:17+00:00,Semakin Nyaman dan Mudah Nasabah BRI Kini Bisa Ajukan Kartu Kredit Easy Card Secara Online Melalui Website Resmi.. #bri #bbri #kartukredit #apply #nasabah https://t.co/luj5ScrTdA https://t.co/3yrQ0HcOzc,1927667232047562937,in,"{'label': 'neutral', 'score': 0.9205870032310486}",neutral,0.9205870032310486
2025-05-28 09:18:41+00:00,Hah? $BBRI closingnya lompat?,1927655757153181817,in,"{'label': 'negative', 'score': 0.9980073571205139}",negative,0.9980073571205139
2025-05-28 09:13:30+00:00,bbri sebuah anomali hari ini,1927654453701902731,in,"{'label': 'negative', 'score': 0.9097543954849243}",negative,0.9097543954849243
2025-05-28 09:09:45+00:00,weh bbri ngespike buat jemput aku,1927653510088466692,in,"{'label': 'neutral', 'score': 0.9898424744606018}",neutral,0.9898424744606018
2025-05-28 09:08:45+00:00,Gila sih $BBRI jumping di penutupan,1927653259042562420,in,"{'label': 'negative', 'score': 0.9948775768280029}",negative,0.9948775768280029
2025-05-28 09:00:54+00:00,BBRI pas closing malah loncat. ngeri wkwk,1927651284007669921,in,"{'label': 'negative', 'score': 0.998099148273468}",negative,0.998099148273468
2025-05-28 09:00:51+00:00,Ngeri ngeri BBRI Closing 4450 ,1927651271068279216,in,"{'label': 'negative', 'score': 0.9981751441955566}",negative,0.9981751441955566
2025-05-28 08:54:19+00:00,@anis_masliani @pandemisurvivor @KrisKris1664482 Di urusin bang Cara nya sudah saya tulis langsung dan contohnya BBRI waktu itu Semoga bermanfaat https://t.co/H7AAzcjtkr,1927649624279642286,in,"{'label': 'neutral', 'score': 0.967787504196167}",neutral,0.967787504196167
2025-05-28 08:44:01+00:00,@GeriUljam @kumparan kalo gw sih yakin saham bbri bakal meroket lagi soalnya bank negara terbesar kann gw sih masih tetep investasi di bbri,1927647035769160065,in,"{'label': 'positive', 'score': 0.7602574229240417}",positive,0.7602574229240417
2025-05-28 04:41:23+00:00,Oh iya untuk kamu yang butuh tools analisis saham dunia (indonesia hingga pasar saham AS) yang lengkap kamu bisa langganan Investing pro. Kami ada kode diskon tambahan 15% dengan klik link di sini: https://t.co/EU6GIhgLb4 $BBRI $BBCA,1927585974525043079,in,"{'label': 'neutral', 'score': 0.9883514046669006}",neutral,0.9883514046669006
2025-05-28 02:52:55+00:00,pengennya beli BBRI BBCA dan bank2 lain sebenarnya tapi ga syariah kocak ,1927558678011322595,in,"{'label': 'negative', 'score': 0.7614359855651855}",negative,0.7614359855651855
2025-05-28 01:56:09+00:00,Stock Picks 28 Mei 2025 BBRI Spec Buy dengan support 4280 cut loss jika break di bawah 4190. Jika tidak break di bawah 4280 potensi naik ke 4460-4550 short term. Disclaimer: https://t.co/7Iwik833Xf #cgsi #cgsid #stockpicks #sobatgenvest #akuinvestorsaham,1927544392497164795,in,"{'label': 'neutral', 'score': 0.9645251035690308}",neutral,0.9645251035690308
2025-05-28 00:35:22+00:00,Saham BBRI detailnya di https://t.co/LCSVAiicCE https://t.co/2CxaH8RAVv,1927524063062482985,in,"{'label': 'neutral', 'score': 0.9971761703491211}",neutral,0.9971761703491211
2025-05-27 12:59:37+00:00,Asing Balik Arah tapi BBRI Tetap Diburu #infosaham #saham #investasi https://t.co/HXmVJVGDjq,1927348971736883367,in,"{'label': 'neutral', 'score': 0.9567134380340576}",neutral,0.9567134380340576
2025-05-27 10:17:01+00:00,IHSG Menguat Dalam Perdagangan Volatil Digendong Saham BRPT-BBRI https://t.co/TUMrIMfSYT,1927308051867938839,in,"{'label': 'neutral', 'score': 0.9972779154777527}",neutral,0.9972779154777527
2025-05-27 10:08:21+00:00,1. ud pasti BANKING Bakal banyak yg manfaatin momen ini buat dapet kredit murah untuk ekspansi bisnis. Tapi disclaimer harga saham bank sekarang udah gak gt murah cari koreksi dulu. Gw cuma suka BBCA/BBRI syariah = BRIS. https://t.co/8odAnGZUxW,1927305868057403548,in,"{'label': 'positive', 'score': 0.9929373860359192}",positive,0.9929373860359192
2025-05-27 09:52:02+00:00,Sp 28/5 : 1. Simp klbf mapa srtg. 2. Gpra bbri tkim bdkr.,1927301761229799447,in,"{'label': 'neutral', 'score': 0.9986360669136047}",neutral,0.9986360669136047
2025-05-27 08:23:58+00:00,Bbri .d https://t.co/3j2vxVSH48,1927279598787530887,in,"{'label': 'neutral', 'score': 0.9981071949005127}",neutral,0.9981071949005127
2025-05-27 06:54:05+00:00,Yeay inflow asing kembali ke IHSG kita untuk minggu ini yang cuman 3 hari inflow atau outflow? #IHSG #ASII #CUAN #ADRO #TLKM #AMMN #BBCA #BBRI #ANTM #BRIS #GOTO #PinePick #QuickPick #QuickPickPinePick #InvestasiCerdasMu #ciptadana #pasarmodal #infosaham #sahampemula https://t.co/40v6mvnz8e,1927256978494980232,in,"{'label': 'positive', 'score': 0.770576000213623}",positive,0.770576000213623
2025-05-27 06:09:44+00:00,Sudah mulai berada di tahap antara BBCA dan BBRI,1927245818345472419,in,"{'label': 'neutral', 'score': 0.9985681772232056}",neutral,0.9985681772232056
2025-05-27 05:26:26+00:00,Easy. I will manage it by: - 250juta di reksadana - 100juta di saham dg pondasi bagus &amp; berdeviden (seperti bbri) - 50juta di kripto (btc) - 50 juta di SBN / bisnis mid-long term - 50juta dijadiin project short term lesgoww!,1927234922248388740,in,"{'label': 'positive', 'score': 0.9583794474601746}",positive,0.9583794474601746
2025-05-27 01:39:14+00:00,Update pergerakan dana asing : Big bank BBRI yang mampu menyerap inflow dana asing paling besar Channel https://t.co/LCSVAihEN6 https://t.co/PBXrYhaoqG,1927177745680720169,in,"{'label': 'neutral', 'score': 0.9956814050674438}",neutral,0.9956814050674438
2025-05-26 15:08:52+00:00,Untungnya BBCA sama BBRI udah mulai mengudara lagi wkwk ,1927019107863392741,in,"{'label': 'positive', 'score': 0.6681514382362366}",positive,0.6681514382362366
2025-05-26 15:00:01+00:00,kgn bbri di angka 5000an kapan lg yaa,1927016881707237596,in,"{'label': 'neutral', 'score': 0.9423688054084778}",neutral,0.9423688054084778
2025-05-26 13:01:50+00:00,@Saham_fess PBV nya skrg BBRI brp ya?,1926987141281697845,in,"{'label': 'neutral', 'score': 0.9961934089660645}",neutral,0.9961934089660645
2025-05-26 08:37:07+00:00,Sepertinya indeks sudah berat Jual dan beli shm! BBRI disaat yg tepat Kita nego lagi di bawah 4000 siapa tau dapet Semangat gaesssssss ,1926920523247739289,in,"{'label': 'negative', 'score': 0.6646178960800171}",negative,0.6646178960800171
2025-05-26 08:09:22+00:00,Lalu bagaimana dampaknya ke market? simak selengkapnya di sini: https://t.co/h2ZmmRuOYX $BBCA $BBRI $BMRI,1926913539555364971,in,"{'label': 'neutral', 'score': 0.9927181005477905}",neutral,0.9927181005477905
2025-05-26 04:37:07+00:00,@thebabayega_ tentu saja caranya gitu yg saya mikir itu asing telat masuk ya bbca bbri bmri dia minta barang dia ( yg dijual di bawah) dibalikin murah ga nih? hahaha,1926860125240762384,in,"{'label': 'negative', 'score': 0.94286048412323}",negative,0.94286048412323
2025-05-26 04:26:22+00:00,jika closing IHSG jatuh dari ma200 7137 dan besoknya full candle dibawah 7137 maka possible fake break ma200 dan berpotensi koreksi ke ma20 6945 bbca terpantau fake break ma200 dan turun bbri terpantau gagal ma200 ma200 adalah salah satu resistance umum terkuat dan paling https://t.co/6t3KXp0d3n,1926857418195038588,in,"{'label': 'neutral', 'score': 0.9313785433769226}",neutral,0.9313785433769226
2025-05-26 02:43:13+00:00,$BBRI dan $BBNI kelihatan sih banyakan yang jual. Mungkin aksi Taking Profit ya. Koreksi wajar; Arus buangan pun belum terlampau deras,1926831459911778355,in,"{'label': 'negative', 'score': 0.4716912508010864}",negative,0.4716912508010864
2025-05-26 01:27:47+00:00,BERITA POPULER: Update Harga Emas Antam (ANTM) hingga Target Harga PANI dan BBRI Diperbarui https://t.co/rVZioe2ZSJ via @InvestorID,1926812477511147939,in,"{'label': 'neutral', 'score': 0.9980249404907227}",neutral,0.9980249404907227
2025-05-26 00:54:18+00:00,IHSG TECHNICAL VIEW (26/05) IHSG kemarin ditutup naik 0.66% dan disertai dengan net buy asing ~514 Miliar. Saham yang paling banyak dibeli asing adalah BBRI ANTM BBCA ASII dan TPIA.,1926804051636682876,in,"{'label': 'neutral', 'score': 0.9857305288314819}",neutral,0.9857305288314819
2025-05-26 00:08:52+00:00,IHSG Uji Level 7.200 Asing Kompak Borong BBRI &amp; ANTM https://t.co/13IGKy3wLw,1926792618144305646,in,"{'label': 'neutral', 'score': 0.9983262419700623}",neutral,0.9983262419700623
2025-05-25 18:55:54+00:00,Top Request Saham Pilihan Weekend dengan Analisa Technical #BBCA #BBRI #ENRG #ITMG #PTBA #TINS SEKTOR #ENERGY &amp; #HEALTH #ctasaham #saham #trending #iDX #toprequestctasaham #fasttrade #AITradingctasaham #Elliottwavectasaham #algoritmatradingctasaham #tradingsaham #trading #trader https://t.co/SOnhArnNlu,1926713853863133672,in,"{'label': 'positive', 'score': 0.9976168870925903}",positive,0.9976168870925903
2025-05-25 15:58:18+00:00,sekarang mah bbri yg jadi andalan di portofolio aing ,1926669159850467490,in,"{'label': 'positive', 'score': 0.5036579370498657}",positive,0.5036579370498657
2025-05-25 13:42:29+00:00,https://t.co/y4lSjcYSn7 IHSG 7750 akhi 2025: PER 13 5 kali di IHSG: price earning ratio = harga saham (periode tertentu) dibagi dividen (yang dibayarkan pada investor pada tahun tertentu):,1926634981763264546,in,"{'label': 'neutral', 'score': 0.9983733892440796}",neutral,0.9983733892440796
2025-05-25 13:03:56+00:00,Jika kuat break bisa jadikan pilihan untuk beli cicil selama harga kuat diatas 4300 ya. Tapi jika tidak tembus atas. Mungkin BBRI akan koreksi ke 3900-an. Apalagi RSI mulai di area overbought. Disclaimer On Bukan ajakan jual beli hanya sebagi PoV temen2,1926625281135002001,in,"{'label': 'positive', 'score': 0.37539854645729065}",positive,0.37539854645729065
2025-05-25 13:03:08+00:00,PoV $BBRI diem2 break trendline nih. Menarik dipantau. Karena meski break volume tergolong biasa. Dalam waktu dekat perlu dipantau. 1. Apakah bisa break 4380. 2. Volume apakah ramai? 3. Apakah ada news menarik? https://t.co/aQ3T6b852a,1926625081238630432,in,"{'label': 'negative', 'score': 0.6604346036911011}",negative,0.6604346036911011
